1509975065,7401.0,7401.0,7401.0,14,2.53928649,7365.32,7444.49
1509975095,7400.99,7401.0,7401.0,8,1.91412716,7362.77,7445.03
1509975125,7401.0,7401.0,7401.0,9,1.64827283,7363.67,7444.68
1509975155,7399.75,7400.66,7401.0,41,13.54491735,7361.66,7445.51
1509975185,7390.99,7392.33,7399.62,46,8.15700394,7350.18,7433.69
1509975215,7391.0,7391.0,7391.01,13,3.30530402,7349.73,7433.36
1509975245,7391.01,7392.02,7394.77,16,2.55951695,7351.7,7436.16
1509975275,7394.71,7394.74,7394.77,21,0.94090306,7352.19,7436.06
1509975305,7394.77,7394.77,7394.77,15,3.14168351,7351.39,7435.59
1509975335,7394.77,7394.77,7394.77,5,0.84130402,7349.29,7435.53
1509975365,7391.0,7393.08,7394.77,18,1.92390515,7350.48,7436.04
1509975395,7390.0,7390.35,7391.44,19,3.0479587,7348.69,7433.31
1509975425,7387.51,7387.61,7389.67,31,2.13550773,7347.07,7431.29
1509975455,7385.99,7386.49,7387.52,26,1.48696839,7340.48,7427.92
1509975485,7385.99,7386.0,7386.0,49,7.20663366,7343.28,7425.96
1509975515,7384.56,7385.49,7386.0,35,5.57555003,7343.38,7425.64
1509975545,7375.11,7377.26,7384.57,83,11.07164464,7335.97,7422.75
1509975575,7364.39,7372.39,7375.12,66,5.52119032,7331.7,7418.08
1509975605,7355.6,7357.77,7364.39,82,10.68203252,7317.91,7408.02
1509975635,7355.92,7358.57,7362.44,23,4.47186478,7317.9,7409.44
1509975665,7355.09,7356.85,7362.43,21,4.89394647,7315.38,7408.28
1509975695,7337.02,7344.1,7355.0,71,23.07874861,7302.63,7399.36
1509975725,7339.31,7344.81,7350.0,32,2.4428782,7302.08,7393.46
1509975755,7344.41,7346.61,7348.83,17,3.80258386,7303.97,7397.13
1509975785,7347.01,7347.11,7350.0,10,2.73686826,7305.81,7396.53
1509975815,7347.78,7347.89,7347.94,5,1.66630223,7306.27,7400.42
1509975845,7347.77,7347.78,7347.78,13,1.37165356,7307.52,7397.08
1509975875,7347.79,7348.47,7349.0,9,3.41052441,7307.94,7400.96
1509975905,7348.99,7349.0,7349.0,15,2.65715425,7307.19,7398.45
1509975935,7349.0,7350.09,7356.53,18,22.94686881,7306.46,7400.44
1509975965,7356.52,7356.53,7356.53,13,9.21418218,7318.94,7404.87
1509975995,7357.0,7357.29,7357.63,16,5.23131161,7317.84,7407.39
1509976025,7357.62,7359.2,7362.0,21,8.82081004,7318.93,7407.47
1509976055,7360.0,7360.44,7360.71,13,0.57563537,7320.18,7408.13
1509976085,7360.01,7360.01,7360.01,27,4.74100755,7321.18,7408.13
1509976115,7360.01,7360.01,7360.01,21,4.09427045,7317.8,7405.87
